Order_No,Time from Pickup to Arrival
Order_No_10536,1601
Order_No_15105,1521
Order_No_6442,1566
Order_No_17128,1566
Order_No_16455,1566
Order_No_4198,1601
Order_No_25478,1566
Order_No_17320,1566
Order_No_7284,1521
Order_No_22364,1566
Order_No_11611,1521
Order_No_11165,1601
Order_No_12135,1601
Order_No_24645,1521
Order_No_844,1566
Order_No_4329,1566
Order_No_26012,1566
Order_No_13790,1566
Order_No_5514,1521
Order_No_16888,1566
Order_No_15301,1601
Order_No_4443,1521
Order_No_4514,1566
Order_No_3980,1566
Order_No_3875,1566
Order_No_2036,1566
Order_No_8309,1521
Order_No_24248,1521
Order_No_13115,1566
Order_No_17146,1521
Order_No_14106,1566
Order_No_23189,1566
Order_No_1177,1566
Order_No_17739,1601
Order_No_14531,1566
Order_No_4885,1521
Order_No_17894,1566
Order_No_1124,1566
Order_No_19828,1601
Order_No_7130,1566
Order_No_23312,1566
Order_No_27993,1601
Order_No_3819,1601
Order_No_10077,1601
Order_No_19437,1601
Order_No_23784,1601
Order_No_24273,1566
Order_No_5195,1556
Order_No_17654,1521
Order_No_8346,1566
Order_No_5896,1521
Order_No_5969,1521
Order_No_21499,1521
Order_No_13512,1566
Order_No_3640,1566
Order_No_3571,1601
Order_No_13768,1566
Order_No_16851,1566
Order_No_5904,1566
Order_No_2820,1566
Order_No_2884,1566
Order_No_23916,1566
Order_No_8404,1566
Order_No_16094,1566
Order_No_2183,1566
Order_No_23494,1566
Order_No_9213,1566
Order_No_3061,1521
Order_No_17672,1521
Order_No_13869,1521
Order_No_21384,1566
Order_No_12999,1521
Order_No_1457,1566
Order_No_6898,1601
Order_No_27689,1566
Order_No_10053,1556
Order_No_9287,1566
Order_No_18920,1521
Order_No_23346,1566
Order_No_13010,1521
Order_No_5287,1521
Order_No_19578,1521
Order_No_9827,1566
Order_No_28007,1566
Order_No_9789,1566
Order_No_7490,1521
Order_No_9451,1566
Order_No_14336,1566
Order_No_13458,1521
Order_No_22107,1566
Order_No_16847,1521
Order_No_13737,1521
Order_No_16089,1521
Order_No_20806,1566
Order_No_1374,1521
Order_No_20643,1521
Order_No_7463,1566
Order_No_2263,1521
Order_No_19238,1521
Order_No_7636,1521
Order_No_15375,1566
Order_No_27734,1566
Order_No_15992,1566
Order_No_15486,1521
Order_No_11014,1601
Order_No_9527,1601
Order_No_2909,1556
Order_No_7131,1556
Order_No_5498,1521
Order_No_11685,1601
Order_No_18519,1566
Order_No_16683,1566
Order_No_12760,1566
Order_No_7944,1566
Order_No_24923,1566
Order_No_10546,1521
Order_No_8434,1521
Order_No_1319,1521
Order_No_27197,1566
Order_No_15120,1566
Order_No_3895,1521
Order_No_1063,1566
Order_No_3729,1566
Order_No_27780,1566
Order_No_20941,1566
Order_No_14881,1521
Order_No_21959,1521
Order_No_11430,1521
Order_No_16344,1521
Order_No_7460,1521
Order_No_2109,1566
Order_No_27945,1521
Order_No_13914,1556
Order_No_6869,1521
Order_No_16042,1566
Order_No_14798,1566
Order_No_14972,1566
Order_No_1933,1566
Order_No_10317,1566
Order_No_935,1566
Order_No_10714,1521
Order_No_7031,1556
Order_No_10121,1566
Order_No_17659,1566
Order_No_12262,1566
Order_No_2064,1566
Order_No_12896,1521
Order_No_11903,1566
Order_No_25647,1566
Order_No_8282,1521
Order_No_25530,1521
Order_No_8815,1566
Order_No_9730,1566
Order_No_743,1566
Order_No_11497,1556
Order_No_23838,1566
Order_No_7784,1566
Order_No_22765,1601
Order_No_12714,1566
Order_No_24066,1566
Order_No_20917,1521
Order_No_12785,1566
Order_No_27096,1601
Order_No_20923,1566
Order_No_11176,1566
Order_No_23813,1566
Order_No_16031,1601
Order_No_25526,1521
Order_No_12506,1521
Order_No_22930,1521
Order_No_13347,1566
Order_No_17136,1521
Order_No_18764,1566
Order_No_2705,1521
Order_No_13443,1556
Order_No_18850,1601
Order_No_7376,1566
Order_No_1493,1566
Order_No_1066,1566
Order_No_2411,1566
Order_No_21869,1566
Order_No_17101,1566
Order_No_21679,1601
Order_No_6280,1601
Order_No_25408,1566
Order_No_17611,1521
Order_No_25977,1566
Order_No_6999,1566
Order_No_6436,1566
Order_No_16463,1521
Order_No_3290,1566
Order_No_21465,1566
Order_No_20745,1521
Order_No_4378,1566
Order_No_6837,1601
Order_No_511,1566
Order_No_23337,1566
Order_No_18786,1566
Order_No_19567,1566
Order_No_9639,1521
Order_No_21767,1521
Order_No_7576,1556
Order_No_8810,1566
Order_No_3897,1521
Order_No_6142,1566
Order_No_26154,1566
Order_No_26263,1566
Order_No_16314,1566
Order_No_19496,1566
Order_No_22365,1521
Order_No_23256,1521
Order_No_56,1566
Order_No_14480,1566
Order_No_16972,1521
Order_No_16459,1566
Order_No_26595,1566
Order_No_3981,1566
Order_No_21412,1566
Order_No_24494,1566
Order_No_21493,1566
Order_No_16486,1566
Order_No_14680,1521
Order_No_5805,1566
Order_No_367,1521
Order_No_22787,1601
Order_No_23282,1566
Order_No_16588,1566
Order_No_2221,1521
Order_No_147,1566
Order_No_10040,1566
Order_No_22014,1521
Order_No_5098,1521
Order_No_3052,1521
Order_No_22802,1566
Order_No_12260,1521
Order_No_27427,1566
Order_No_21738,1521
Order_No_26363,1556
Order_No_17696,1521
Order_No_10377,1601
Order_No_18050,1566
Order_No_15356,1601
Order_No_20858,1566
Order_No_9719,1601
Order_No_19503,1556
Order_No_26119,1601
Order_No_1680,1556
Order_No_24656,1556
Order_No_3649,1566
Order_No_12688,1521
Order_No_19490,1566
Order_No_18982,1566
Order_No_26875,1566
Order_No_2310,1566
Order_No_7734,1521
Order_No_17888,1566
Order_No_2217,1521
Order_No_26190,1556
Order_No_19481,1566
Order_No_17095,1566
Order_No_19873,1566
Order_No_18385,1566
Order_No_169,1601
Order_No_3987,1566
Order_No_23727,1601
Order_No_3401,1566
Order_No_8389,1521
Order_No_18420,1521
Order_No_16069,1601
Order_No_20250,1521
Order_No_7669,1556
Order_No_23888,1566
Order_No_3037,1521
Order_No_16996,1521
Order_No_11738,1566
Order_No_26942,1521
Order_No_23113,1566
Order_No_9760,1566
Order_No_19160,1521
Order_No_8602,1566
Order_No_21804,1601
Order_No_15243,1601
Order_No_1872,1566
Order_No_11021,1566
Order_No_3036,1566
Order_No_9435,1556
Order_No_26153,1566
Order_No_20106,1566
Order_No_13251,1601
Order_No_11509,1566
Order_No_26619,1556
Order_No_16360,1601
Order_No_10825,1601
Order_No_25592,1566
Order_No_25225,1566
Order_No_23090,1521
Order_No_17335,1601
Order_No_26622,1566
Order_No_16298,1566
Order_No_6773,1566
Order_No_7891,1566
Order_No_10858,1566
Order_No_4475,1521
Order_No_21901,1521
Order_No_16408,1521
Order_No_6771,1566
Order_No_22907,1566
Order_No_21277,1566
Order_No_15350,1566
Order_No_1167,1566
Order_No_8730,1521
Order_No_14333,1566
Order_No_19029,1566
Order_No_3091,1521
Order_No_27768,1566
Order_No_9423,1556
Order_No_28182,1566
Order_No_22817,1566
Order_No_2247,1601
Order_No_23718,1521
Order_No_9626,1521
Order_No_3603,1566
Order_No_1043,1566
Order_No_21245,1521
Order_No_17937,1601
Order_No_720,1566
Order_No_22796,1601
Order_No_13292,1601
Order_No_23752,1566
Order_No_1625,1566
Order_No_27001,1521
Order_No_8003,1566
Order_No_8161,1521
Order_No_12510,1566
Order_No_22920,1566
Order_No_14306,1521
Order_No_14530,1566
Order_No_1804,1566
Order_No_23445,1566
Order_No_11228,1566
Order_No_20071,1566
Order_No_8495,1521
Order_No_21065,1521
Order_No_4382,1521
Order_No_15035,1521
Order_No_19220,1521
Order_No_17354,1566
Order_No_23997,1521
Order_No_1431,1521
Order_No_18151,1601
Order_No_17858,1566
Order_No_12359,1566
Order_No_19045,1566
Order_No_11623,1521
Order_No_11804,1521
Order_No_24733,1566
Order_No_5217,1566
Order_No_19818,1566
Order_No_8396,1601
Order_No_1519,1566
Order_No_14101,1521
Order_No_9129,1521
Order_No_18823,1521
Order_No_16359,1566
Order_No_1544,1566
Order_No_25052,1566
Order_No_1172,1566
Order_No_23871,1566
Order_No_8274,1566
Order_No_3268,1521
Order_No_12318,1521
Order_No_16518,1566
Order_No_10519,1566
Order_No_18701,1566
Order_No_8433,1566
Order_No_27433,1521
Order_No_22721,1566
Order_No_7467,1566
Order_No_24029,1566
Order_No_13193,1566
Order_No_23512,1566
Order_No_15665,1566
Order_No_8371,1601
Order_No_12616,1521
Order_No_20011,1566
Order_No_26700,1566
Order_No_21497,1521
Order_No_5236,1521
Order_No_24580,1521
Order_No_8324,1521
Order_No_8560,1521
Order_No_19095,1521
Order_No_26500,1566
Order_No_4651,1556
Order_No_1264,1566
Order_No_20494,1521
Order_No_9245,1566
Order_No_16848,1566
Order_No_3389,1566
Order_No_12868,1566
Order_No_8934,1566
Order_No_25296,1566
Order_No_16800,1566
Order_No_1060,1566
Order_No_2027,1521
Order_No_339,1566
Order_No_10556,1566
Order_No_18421,1566
Order_No_6370,1521
Order_No_14577,1566
Order_No_1757,1566
Order_No_14923,1566
Order_No_24478,1566
Order_No_16517,1601
Order_No_2477,1601
Order_No_10051,1521
Order_No_19230,1566
Order_No_10065,1566
Order_No_13623,1566
Order_No_10569,1566
Order_No_4910,1566
Order_No_7237,1566
Order_No_21359,1521
Order_No_11762,1566
Order_No_11909,1521
Order_No_3243,1521
Order_No_27828,1521
Order_No_10869,1601
Order_No_14264,1601
Order_No_21094,1566
Order_No_10236,1566
Order_No_12934,1566
Order_No_146,1566
Order_No_27037,1566
Order_No_4040,1601
Order_No_19802,1566
Order_No_6725,1566
Order_No_27604,1566
Order_No_5382,1566
Order_No_1322,1601
Order_No_1230,1566
Order_No_3365,1566
Order_No_9522,1566
Order_No_18791,1566
Order_No_11406,1521
Order_No_18240,1566
Order_No_20221,1566
Order_No_320,1521
Order_No_4892,1521
Order_No_1159,1601
Order_No_21274,1521
Order_No_21845,1521
Order_No_25219,1556
Order_No_24147,1521
Order_No_24379,1521
Order_No_15933,1566
Order_No_27610,1566
Order_No_4386,1566
Order_No_26782,1566
Order_No_8214,1566
Order_No_16243,1556
Order_No_17683,1521
Order_No_20722,1566
Order_No_19376,1566
Order_No_17281,1566
Order_No_16865,1566
Order_No_9101,1521
Order_No_27499,1566
Order_No_12537,1566
Order_No_12296,1566
Order_No_14428,1566
Order_No_25685,1566
Order_No_22913,1566
Order_No_24524,1566
Order_No_1752,1566
Order_No_10557,1566
Order_No_22245,1566
Order_No_7053,1521
Order_No_13850,1601
Order_No_17907,1566
Order_No_13928,1566
Order_No_4721,1566
Order_No_9400,1566
Order_No_19949,1566
Order_No_3418,1601
Order_No_1248,1521
Order_No_4154,1566
Order_No_24309,1601
Order_No_23502,1566
Order_No_12366,1566
Order_No_22423,1601
Order_No_13998,1566
Order_No_347,1521
Order_No_8784,1566
Order_No_15320,1556
Order_No_3636,1521
Order_No_27543,1521
Order_No_13064,1566
Order_No_22589,1566
Order_No_23595,1556
Order_No_4970,1566
Order_No_24756,1521
Order_No_3836,1521
Order_No_22406,1566
Order_No_2413,1566
Order_No_26683,1566
Order_No_21518,1566
Order_No_12497,1521
Order_No_4545,1566
Order_No_17070,1566
Order_No_11580,1566
Order_No_4976,1566
Order_No_19328,1566
Order_No_6819,1601
Order_No_27385,1521
Order_No_22737,1521
Order_No_27966,1566
Order_No_24985,1521
Order_No_1428,1521
Order_No_27060,1566
Order_No_13885,1566
Order_No_24468,1521
Order_No_2653,1521
Order_No_22013,1566
Order_No_2162,1521
Order_No_17003,1521
Order_No_18595,1521
Order_No_9225,1521
Order_No_9053,1566
Order_No_16485,1556
Order_No_11680,1521
Order_No_858,1521
Order_No_17158,1566
Order_No_20606,1566
Order_No_16334,1566
Order_No_24270,1521
Order_No_25462,1521
Order_No_25873,1521
Order_No_25013,1556
Order_No_13198,1566
Order_No_13003,1566
Order_No_25973,1601
Order_No_22278,1566
Order_No_16712,1521
Order_No_23350,1521
Order_No_20845,1566
Order_No_6216,1566
Order_No_12192,1566
Order_No_143,1566
Order_No_5623,1566
Order_No_13119,1566
Order_No_22753,1566
Order_No_25665,1566
Order_No_18290,1521
Order_No_26132,1521
Order_No_17364,1566
Order_No_8570,1566
Order_No_9108,1566
Order_No_24924,1566
Order_No_7090,1566
Order_No_26015,1521
Order_No_13811,1566
Order_No_12931,1556
Order_No_27715,1601
Order_No_20852,1521
Order_No_8049,1566
Order_No_13,1566
Order_No_21292,1521
Order_No_20323,1566
Order_No_16947,1566
Order_No_2176,1566
Order_No_571,1521
Order_No_18025,1566
Order_No_7573,1521
Order_No_9851,1521
Order_No_17201,1566
Order_No_11865,1521
Order_No_27504,1566
Order_No_5822,1566
Order_No_18147,1601
Order_No_25957,1566
Order_No_18681,1566
Order_No_19737,1566
Order_No_20258,1521
Order_No_1517,1521
Order_No_9954,1566
Order_No_21571,1521
Order_No_5680,1566
Order_No_16159,1566
Order_No_26607,1521
Order_No_14097,1521
Order_No_16561,1566
Order_No_8526,1566
Order_No_13524,1601
Order_No_15647,1566
Order_No_16796,1521
Order_No_7202,1521
Order_No_21797,1566
Order_No_18886,1566
Order_No_10403,1566
Order_No_16117,1566
Order_No_12894,1566
Order_No_9804,1521
Order_No_15628,1521
Order_No_22501,1566
Order_No_1935,1566
Order_No_14628,1566
Order_No_7929,1521
Order_No_3859,1521
Order_No_17064,1566
Order_No_9611,1566
Order_No_2522,1566
Order_No_10058,1521
Order_No_4376,1521
Order_No_21626,1566
Order_No_22557,1521
Order_No_14494,1566
Order_No_10707,1521
Order_No_20317,1521
Order_No_11351,1566
Order_No_19184,1566
Order_No_23283,1566
Order_No_15494,1521
Order_No_21856,1521
Order_No_27540,1566
Order_No_25423,1521
Order_No_18538,1521
Order_No_20548,1566
Order_No_19726,1566
Order_No_18235,1556
Order_No_12948,1601
Order_No_6675,1601
Order_No_24615,1521
Order_No_13744,1556
Order_No_12188,1521
Order_No_14578,1556
Order_No_19611,1566
Order_No_9885,1601
Order_No_14353,1521
Order_No_17960,1601
Order_No_1411,1566
Order_No_2474,1566
Order_No_972,1566
Order_No_15841,1566
Order_No_9795,1521
Order_No_1372,1566
Order_No_273,1566
Order_No_7503,1521
Order_No_19799,1566
Order_No_12302,1566
Order_No_27792,1521
Order_No_8932,1521
Order_No_4101,1601
Order_No_27102,1521
Order_No_15249,1601
Order_No_11355,1566
Order_No_14442,1566
Order_No_22657,1521
Order_No_23184,1521
Order_No_13726,1521
Order_No_11791,1521
Order_No_22180,1566
Order_No_27941,1566
Order_No_3299,1566
Order_No_411,1601
Order_No_25031,1566
Order_No_20039,1601
Order_No_6422,1566
Order_No_15305,1566
Order_No_881,1566
Order_No_14836,1566
Order_No_15718,1521
Order_No_17254,1521
Order_No_22379,1556
Order_No_11001,1566
Order_No_19817,1521
Order_No_16673,1601
Order_No_27727,1566
Order_No_728,1566
Order_No_11373,1521
Order_No_8931,1566
Order_No_3733,1566
Order_No_20900,1521
Order_No_16512,1601
Order_No_11372,1601
Order_No_5173,1521
Order_No_3367,1521
Order_No_13945,1566
Order_No_26588,1521
Order_No_25495,1521
Order_No_6959,1521
Order_No_1036,1566
Order_No_12348,1566
Order_No_5207,1566
Order_No_11108,1566
Order_No_15696,1566
Order_No_14332,1521
Order_No_21633,1566
